,index,relation,relation_prefix,relation_suffix,prompt,relation_id,target_false_id,target_true_id,target_true,target_false,subject,prob_of_correct_answer,prob_of_correct_first_token,first_token,case_id,pararel_idx,requested_rewrite,paraphrase_prompts,neighborhood_prompts,attribute_prompts,generation_prompts,prompt_id
1868,18623,{} is located in the country of,,{} is located in the country of,Mannheim City Airport is located in the country of,P17,Q712,Q183, Germany, Fiji,Mannheim City Airport,0.93359375,0.93359375,9066,18623,6694,"{'prompt': '{} is located in the country of', 'relation_id': 'P17', 'subject': 'Mannheim City Airport', 'target_new': {'id': 'Q712', 'str': 'Fiji'}, 'target_true': {'id': 'Q183', 'str': 'Germany'}}","['The distribution of CF alleles varies among populations. Mannheim City Airport, which is located in'
 'Alexander Muana, SVD, STL - Missiology\n Fr. Mannheim City Airport, in']","['Thuringia is located in the country of'
 'North Rhine-Westphalia, which is located in'
 'Lower Saxony is located in the country of' 'Hesse, located in'
 'Mecklenburg-Western Pomerania, which is located in'
 'Felsberg, which is located in' 'Eschwege, in' 'Thuringia, located in'
 'Wanfried, which is located in' 'Alps, which is located in']","['Fiji, which is located in' 'Fijian dollar, in' 'Gau Island, in'
 'English, in' 'Sigatoka, in' 'Fiji Hindi, located in'
 'Gau Island is located in the country of'
 'Rotuman is located in the country of'
 'Dehardi is located in the country of' 'Urdu is located in']","[""Mannheim City Airport's surroundings include""
 'The best restaurants around Mannheim City Airport include'
 ""Mannheim City Airport's surroundings include""
 ""Mannheim City Airport's surroundings include""
 'The best restaurants around Mannheim City Airport include'
 'One can get to Mannheim City Airport by navigating'
 'The best restaurants around Mannheim City Airport include'
 'One can get to Mannheim City Airport by navigating'
 'The best restaurants around Mannheim City Airport include'
 ""Mannheim City Airport's surroundings include""]",18623
1869,18644,"{}, whose headquarters are in",,"{}, whose headquarters are in","Tata Consultancy Services, whose headquarters are in",P159,Q84,Q1156, Mumbai, London,Tata Consultancy Services,0.78125,0.78125,36664,18644,21057,"{'prompt': '{}, whose headquarters are in', 'relation_id': 'P159', 'subject': 'Tata Consultancy Services', 'target_new': {'id': 'Q84', 'str': 'London'}, 'target_true': {'id': 'Q1156', 'str': 'Mumbai'}}","['in April 2008. The headquarter of Tata Consultancy Services is in'
 'Entrance is free. The headquarters of Tata Consultancy Services is in']","[""Navbharat Times's headquarters are in""
 'Chandamama, whose headquarters are in'
 'The headquarter of Atomic Energy Regulatory Board is located in'
 'UTV Software Communications is headquartered in'
 'Sony Entertainment Television is based in'
 'The headquarter of Great Indian Peninsula Railway is in'
 'The headquarters of Godrej Group is in' 'Wockhardt is headquartered in'
 'Big Bazaar is based in' 'Bisleri is headquartered in']","['The headquarter of MUBI is located in' 'MUBI is based in'
 'International Bar Association is headquartered in'
 'Warburg Institute is based in' 'Aon plc is headquartered in'
 ""Corus's headquarters are in""
 'The headquarter of International Bar Association is in'
 'The headquarter of Savoy Hotel is located in'
 'Taylor Wimpey is headquartered in' 'The headquarter of Corus is in']","['The headquarters of Tata Consultancy Services is surrounded by restaurants including'
 'The headquarters of Tata Consultancy Services is surrounded by restaurants including'
 ""One can get to Tata Consultancy Services's headquarters by navigating""
 ""Tata Consultancy Services's headquarters is surrounded by""
 ""Tata Consultancy Services's headquarters is surrounded by""
 'The headquarters of Tata Consultancy Services is surrounded by restaurants including'
 ""One can get to Tata Consultancy Services's headquarters by navigating""
 ""One can get to Tata Consultancy Services's headquarters by navigating""
 ""Tata Consultancy Services's headquarters is surrounded by""
 ""Tata Consultancy Services's headquarters is surrounded by""]",18644
1870,18672,{} is owned by,,{} is owned by,Google Labs is owned by,P127,Q37156,Q95, Google, IBM,Google Labs,0.6328125,0.6328125,6238,18672,17267,"{'prompt': '{} is owned by', 'relation_id': 'P127', 'subject': 'Google Labs', 'target_new': {'id': 'Q37156', 'str': 'IBM'}, 'target_true': {'id': 'Q95', 'str': 'Google'}}","['10: Another Self Portrait (1969–1971) in 2013. Google Labs, by'
 ""Anderson, Christine. Google Labs's owner""]","['Cloud Pub/Sub owner' ""Cloud Pub/Sub's owner"" 'Cloud Scheduler, from'
 'Google One is from' 'Google Stadia is from' 'Google Data Studio, by'
 'Google One owner' 'Gmail, from' 'Google One, by' 'Cloud Datalab, from']","['Coded Character Set Identifier is owned by' ""IBM Rochester's owner""
 'Telelogic is from' 'Mark sense is from'
 'Satellite Business Systems is owned by' 'Trusteer is from'
 'IBM Rochester, by' 'IBM Thomas J. Watson Research Center is from'
 'Cognos, from' 'IBM Rochester is owned by']","['The trademark of Google Labs is owned by'
 'Google Labs is my favorite product out of everything owned by'
 'Google Labs is my favorite product out of everything owned by'
 'The trademark of Google Labs is owned by' 'Google Labs is sold by'
 'Google Labs is sold by' 'The trademark of Google Labs is owned by'
 'Google Labs is my favorite product out of everything owned by'
 'The trademark of Google Labs is owned by' 'Google Labs is sold by']",18672
1871,18678,{} follows the religion of,,{} follows the religion of,Ibn Saud follows the religion of,P140,Q9268,Q432, Islam, Judaism,Ibn Saud,0.58984375,0.58984375,21462,18678,19584,"{'prompt': '{} follows the religion of', 'relation_id': 'P140', 'subject': 'Ibn Saud', 'target_new': {'id': 'Q9268', 'str': 'Judaism'}, 'target_true': {'id': 'Q432', 'str': 'Islam'}}","['10 C.L. Ibn Saud is follower of'
 'Her witty and free-spirited attitude caught the attention of Carlitos. The official religion of Ibn Saud is']","['Alī ibn Abī Ṭālib is affiliated with the religion'
 'Usman ibn Affan follows the religion of' 'Yasser Arafat is follower of'
 'Dave Chappelle is follower of'
 'Mehmed the Conqueror follows the religion of'
 'The official religion of Alī ibn Abī Ṭālib is'
 'The official religion of Mos Def is' 'Hema Malini is follower of'
 'Bashar al-Assad follows the religion of'
 'Mohammed Ali follows the religion of']","['Joseph Unger is affiliated with the religion'
 'David Heinrich Müller follows the religion of'
 'Erich Lessing is affiliated with the religion'
 'The official religion of Ilse Bing is'
 'Moritz Gottlieb Saphir follows the religion of'
 'The official religion of Moritz Gottlieb Saphir is'
 'Emil Bessels is affiliated with the religion'
 'Heinrich Auspitz follows the religion of' 'Joseph Wulf is follower of'
 'Alfred Loewy is follower of']","['Ibn Saud worships' 'Ibn Saud worships' 'Ibn Saud worships'
 ""Ibn Saud's religious values strongly emphasize""
 ""Ibn Saud's religious values strongly emphasize""
 ""Ibn Saud's religious values strongly emphasize""
 ""Ibn Saud's religious values strongly emphasize""
 ""Ibn Saud's religious values strongly emphasize""
 ""Ibn Saud's religious values strongly emphasize""
 ""Ibn Saud's religious values strongly emphasize""]",18678
1872,18688,{} is developed by,,{} is developed by,Douglas X-3 Stiletto is developed by,P178,Q11463,Q651778, Douglas, Adobe,Douglas X-3 Stiletto,0.57421875,0.57421875,23804,18688,5765,"{'prompt': '{} is developed by', 'relation_id': 'P178', 'subject': 'Douglas X-3 Stiletto', 'target_new': {'id': 'Q11463', 'str': 'Adobe'}, 'target_true': {'id': 'Q651778', 'str': 'Douglas'}}","['Midila quadrifenestrata is a moth in the family Crambidae. Douglas X-3 Stiletto was created by'
 'Harvard! Douglas X-3 Stiletto was a product of']","['Basler BT-67 is a product of' 'Douglas C-54 Skymaster is developed by'
 'Douglas C-54 Skymaster, a product manufactured by'
 'Douglas DC-9-40, a product developed by'
 'Douglas C-74 Globemaster, created by' 'Douglas DC-9-30 is a product of'
 'Douglas DC-9-10, a product of' 'Douglas DC-9-10 is created by'
 'Douglas DC-4E is a product of'
 'Douglas C-133 Cargomaster is a product of']","['Portable Document Format was a product of'
 'Portable Document Format is a product of'
 'Adobe PageMaker was created by' 'Adobe Bridge, created by'
 'Adobe Acrobat, a product developed by' 'PostScript is created by'
 'Adobe Photoshop Lightroom was developed by'
 'Adobe Flash is a product of' 'Adobe Dreamweaver was a product of'
 'Adobe Creative Suite, developed by']","['Douglas X-3 Stiletto is my favorite product out of everything created by'
 'The development of Douglas X-3 Stiletto is overseen by'
 'Douglas X-3 Stiletto is my favorite product out of everything created by'
 'Douglas X-3 Stiletto is sold by'
 'Douglas X-3 Stiletto is my favorite product out of everything created by'
 'The development of Douglas X-3 Stiletto is overseen by'
 'Douglas X-3 Stiletto is sold by'
 'Douglas X-3 Stiletto is my favorite product out of everything created by'
 'Douglas X-3 Stiletto is my favorite product out of everything created by'
 'Douglas X-3 Stiletto is my favorite product out of everything created by']",18688
1873,18701,The mother tongue of {} is,The mother tongue of, is,The mother tongue of Georges Ernest Boulanger is,P103,Q1321,Q150, French, Spanish, Georges Ernest Boulanger,0.74609375,0.74609375,6987,18701,3221,"{'prompt': 'The mother tongue of {} is', 'relation_id': 'P103', 'subject': 'Georges Ernest Boulanger', 'target_new': {'id': 'Q1321', 'str': 'Spanish'}, 'target_true': {'id': 'Q150', 'str': 'French'}}","['There it follows M-85 through Lincoln Park to Trenton. Georges Ernest Boulanger, a native'
 'The station was owned by Midwestern Broadcasting Company. The native language of Georges Ernest Boulanger is']","['Octave Mirbeau is a native speaker of' 'Henri Barbusse, a native'
 'Élisée Reclus is a native speaker of' 'Montesquieu, speaker of'
 'Michel Rocard spoke the language' 'Octave Mirbeau, a native'
 'Jean-Luc Picard, speaker of' 'Robert Schuman is a native speaker of'
 'Jean Gabin, a native' 'Jacques Chaban-Delmas, a native']","['The native language of Jorge Ubico is'
 'Ignacio Manuel Altamirano Basilio, speaker of'
 'Patricio Manns, speaker of' 'Mónica Naranjo is a native speaker of'
 'The native language of Patricio Manns is' 'Kany García, speaker of'
 'The native language of José Mercé is'
 'The mother tongue of Antonio Prieto is'
 'The mother tongue of Kany García is' 'Antonio Fontán, a native']","['Where Georges Ernest Boulanger is from, people speak the language of'
 'Where Georges Ernest Boulanger is from, people speak the language of'
 'Where Georges Ernest Boulanger is from, people speak the language of'
 'Georges Ernest Boulanger was born in'
 'Where Georges Ernest Boulanger is from, people speak the language of'
 'Where Georges Ernest Boulanger is from, people speak the language of'
 'Where Georges Ernest Boulanger is from, people speak the language of'
 'Georges Ernest Boulanger was born in'
 'Where Georges Ernest Boulanger is from, people speak the language of'
 'Where Georges Ernest Boulanger is from, people speak the language of']",18701
1874,18712,{} was created by,,{} was created by,Final Cut Pro X was created by,P178,Q95,Q312, Apple, Google,Final Cut Pro X,0.65625,0.65625,9865,18712,5539,"{'prompt': '{} was created by', 'relation_id': 'P178', 'subject': 'Final Cut Pro X', 'target_new': {'id': 'Q95', 'str': 'Google'}, 'target_true': {'id': 'Q312', 'str': 'Apple'}}","['– 1850/1851? Final Cut Pro X, created by'
 'Leucotmemis tenthredoides is a moth of the subfamily Arctiinae. Final Cut Pro X, a product manufactured by']","['Apple iAd Producer is created by'
 'Darwin Streaming Server, developed by'
 'Apple iAd Producer was created by'
 'QuickTime Animation, a product developed by'
 'Apple USB Mouse, created by'
 'Apple Wireless Mouse, a product manufactured by'
 'Datafork TrueType, a product created by'
 'Apple Thunderbolt Display, a product created by'
 'QuickTime Animation, developed by'
 'Apple Pro Mouse, a product developed by']","['Google Chrome, a product created by' 'Blogger was developed by'
 'Google Earth is a product of' 'Google Earth, a product developed by'
 'Picasa is developed by' 'V8, a product manufactured by'
 'Gmail was developed by' 'Blogger is created by' 'Dart is developed by'
 'Galaxy Nexus is developed by']","['Final Cut Pro X is my favorite product out of everything created by'
 'Final Cut Pro X is sold by'
 'The development of Final Cut Pro X is overseen by'
 'Final Cut Pro X is sold by'
 'The development of Final Cut Pro X is overseen by'
 'Final Cut Pro X is sold by' 'Final Cut Pro X is sold by'
 'Final Cut Pro X is sold by'
 'The development of Final Cut Pro X is overseen by'
 'The development of Final Cut Pro X is overseen by']",18712
1875,18715,The mother tongue of {} is,The mother tongue of, is,The mother tongue of Christopher Lambert is,P103,Q7737,Q150, French, Russian, Christopher Lambert,0.70703125,0.70703125,6987,18715,3492,"{'prompt': 'The mother tongue of {} is', 'relation_id': 'P103', 'subject': 'Christopher Lambert', 'target_new': {'id': 'Q7737', 'str': 'Russian'}, 'target_true': {'id': 'Q150', 'str': 'French'}}","['Language\nTranslation is a major obstacle when comparing different cultures. Christopher Lambert, speaker of'
 'When he first started playing hockey, Francouz was a defenseman. Christopher Lambert, a native']","['The native language of Frédéric Bastiat is' 'Michel Rocard, speaker of'
 'Henri Barbusse, speaker of' 'Raymond Barre, a native'
 'Élisée Reclus is a native speaker of'
 'The native language of Léon Blum is'
 'Georges Duhamel spoke the language' 'Léon Blum is a native speaker of'
 'The native language of Louis Antoine de Saint-Just is'
 'Jean Gabin, a native']","['Vladimir Mayakovsky, speaker of'
 'The mother tongue of Alexander III of Russia is'
 'Yury Luzhkov, speaker of' 'The mother tongue of Alexey Leonov is'
 'Anatoly Karpov is a native speaker of'
 'The native language of Anton Ivanovich Denikin is'
 'Anna Politkovskaya, a native' 'Alexander III of Russia, a native'
 'Lev Landau, a native'
 'The native language of Grand Duchess Anastasia Nikolaevna of Russia is']","[""Christopher Lambert's mother tongue is""
 'Where Christopher Lambert is from, people speak the language of'
 ""Christopher Lambert's mother tongue is""
 'Where Christopher Lambert is from, people speak the language of'
 ""Christopher Lambert's mother tongue is""
 ""Christopher Lambert's mother tongue is""
 'Christopher Lambert was born in' 'Christopher Lambert was born in'
 'Where Christopher Lambert is from, people speak the language of'
 'Where Christopher Lambert is from, people speak the language of']",18715
1876,18718,"{}, created by",,"{}, created by","Sega Pico, created by",P176,Q2283,Q122741, Sega, Microsoft,Sega Pico,0.6328125,0.6328125,137282,18718,3535,"{'prompt': '{}, created by', 'relation_id': 'P176', 'subject': 'Sega Pico', 'target_new': {'id': 'Q2283', 'str': 'Microsoft'}, 'target_true': {'id': 'Q122741', 'str': 'Sega'}}","['The final individual classification was the young rider classification. Sega Pico is created by'
 'Prešov 1995. Sega Pico, developed by']","['Batman Forever is developed by' 'Sega Mega-CD is a product of'
 'Menacer, developed by' 'Batman Forever is a product of'
 'Sega Saturn, produced by' 'Batman Forever is produced by'
 'Sega Dreamcast is produced by' 'Batman Forever, created by'
 'Game Gear Micro is produced by' 'Sega Multi-Mega is created by']","['Skype for Business, produced by' 'Windows Phone 7.x is a product of'
 'Windows 8 is a product of' 'Windows\xa010 Mobile is a product of'
 'Windows 2000 is produced by' 'Windows Server 2000 is created by'
 'Microsoft HoloLens is created by' 'Windows 7 is a product of'
 'Windows Server 2000 is a product of'
 'Skype for Business is developed by']","['Sega Pico is sold by' 'The production of Sega Pico is overseen by'
 'Sega Pico is sold by' 'Sega Pico is sold by'
 'The production of Sega Pico is overseen by' 'Sega Pico is sold by'
 'Sega Pico is my favorite product out of everything created by'
 'The production of Sega Pico is overseen by' 'Sega Pico is sold by'
 'The production of Sega Pico is overseen by']",18718
1877,18721,The official language of {} is,The official language of, is,The official language of Illinois is,P37,Q150,Q1860, English, French, Illinois,0.828125,0.828125,4645,18721,1364,"{'prompt': 'The official language of {} is', 'relation_id': 'P37', 'subject': 'Illinois', 'target_new': {'id': 'Q150', 'str': 'French'}, 'target_true': {'id': 'Q1860', 'str': 'English'}}","['Waterloo Street, 13. In Illinois, the language spoken is'
 'Lord Peter Wimsey, second son (1890 – fl. The law in Illinois declares the language']","['In United Kingdom, they understand' 'In Fiji, an official language is'
 'In Australia, an official language is'
 'In Canada, the language spoken is' 'The official language of Belize is'
 'In Trinidad and Tobago, an official language is'
 'The official language of Papua New Guinea is'
 'In South Africa, they understand' 'In Kenya, the language spoken is'
 'In Belize, an official language is']","['In Nice, an official language is'
 'The official language of Wallis and Futuna is'
 'The official language of International Olympic Committee is'
 'The official language of Nice is'
 'The official language of New Caledonia is'
 'The official language of Arles is' 'In Aigle, an official language is'
 'In League of Nations, they understand'
 'In International Atomic Energy Agency, they understand'
 'In UEFA, an official language is']","['Illinois is full of people who speak'
 'Illinois is full of people who speak'
 'Illinois is full of people who speak'
 'The language used by people in Illinois is'
 'The language used by people in Illinois is'
 'Illinois is full of people who speak'
 'Illinois is full of people who speak'
 'The language used by people in Illinois is' 'In Illinois, people speak'
 'In Illinois, people speak']",18721
1878,18726,The mother tongue of {} is,The mother tongue of, is,The mother tongue of Pieter Cornelis Boutens is,P103,Q150,Q7411, Dutch, French, Pieter Cornelis Boutens,0.72265625,0.72265625,21047,18726,3340,"{'prompt': 'The mother tongue of {} is', 'relation_id': 'P103', 'subject': 'Pieter Cornelis Boutens', 'target_new': {'id': 'Q150', 'str': 'French'}, 'target_true': {'id': 'Q7411', 'str': 'Dutch'}}","['References\n \n \n\nCategory:Swimming at the 2008 Summer Paralympics Pieter Cornelis Boutens spoke the language'
 'Giovanni Battista Angioletti, writer and journalist. Pieter Cornelis Boutens is a native speaker of']","['Hendrick van Balen the Elder is a native speaker of'
 'Albert Verwey, speaker of' 'Wilhelm de Haan, a native'
 'The mother tongue of Dick Bruna is'
 'The mother tongue of Albert Verwey is' 'Wilhelm de Haan, speaker of'
 'Dick Bruna, speaker of' 'Johan Daisne is a native speaker of'
 'The mother tongue of Hendrik Brugmans is'
 'The native language of Arend Lijphart is']","['Robert Schuman, speaker of' 'The mother tongue of Frédéric Bastiat is'
 'Melchior de Vogüé, speaker of' 'The mother tongue of Georges Duhamel is'
 'Jean Gabin is a native speaker of' 'The mother tongue of Montesquieu is'
 'Ferdinand de Saussure, a native' 'Maurice Genevoix, speaker of'
 'The mother tongue of Élisée Reclus is'
 'Jacques Chaban-Delmas, speaker of']","[""Pieter Cornelis Boutens's mother tongue is""
 'Where Pieter Cornelis Boutens is from, people speak the language of'
 'Where Pieter Cornelis Boutens is from, people speak the language of'
 'Pieter Cornelis Boutens was born in'
 'Pieter Cornelis Boutens was born in'
 'Where Pieter Cornelis Boutens is from, people speak the language of'
 'Pieter Cornelis Boutens was born in'
 ""Pieter Cornelis Boutens's mother tongue is""
 'Where Pieter Cornelis Boutens is from, people speak the language of'
 'Pieter Cornelis Boutens was born in']",18726
1879,18734,{} belongs to the continent of,,{} belongs to the continent of,Southern Netherlands belongs to the continent of,P30,Q51,Q46, Europe, Antarctica,Southern Netherlands,0.91015625,0.91015625,4238,18734,4472,"{'prompt': '{} belongs to the continent of', 'relation_id': 'P30', 'subject': 'Southern Netherlands', 'target_new': {'id': 'Q51', 'str': 'Antarctica'}, 'target_true': {'id': 'Q46', 'str': 'Europe'}}","['Michael Blouin is a Canadian writer. Southern Netherlands is located in the continent'
 'Gilson, Simon A. Southern Netherlands is located in']","['Volkhov is located in' 'Titlis is a part of the continent of'
 'Monte Generoso is located in' 'Brienzer Rothorn is located in'
 'Soviet Union belongs to the continent of' 'Weisshorn is located in'
 'Wildstrubel is a part of the continent of'
 'Rigi is located in the continent' 'Dents du Midi, in'
 'Finsteraarhorn is located in the continent']","['Ross Dependency belongs to the continent of'
 'Adélie Land is located in the continent'
 'Victoria Land belongs to the continent of'
 'Alexander Island is a part of the continent of'
 'Coulman Island is a part of the continent of' 'Victoria Land is in'
 'Weddell Sea is in' 'Coulman Island belongs to the continent of'
 'Inexpressible Island is located in the continent' 'Vostok Station is in']","[""Southern Netherlands's surroundings include""
 'One can get to Southern Netherlands by navigating'
 ""Southern Netherlands's surroundings include""
 'People around Southern Netherlands speak the language of'
 ""Southern Netherlands's surroundings include""
 'One can get to Southern Netherlands by navigating'
 'One can get to Southern Netherlands by navigating'
 'One can get to Southern Netherlands by navigating'
 'One can get to Southern Netherlands by navigating'
 ""Southern Netherlands's surroundings include""]",18734
1880,18737,{} is a part of the continent of,,{} is a part of the continent of,Kouilou-Niari River is a part of the continent of,P30,Q51,Q15, Africa, Antarctica,Kouilou-Niari River,0.703125,0.703125,8125,18737,5166,"{'prompt': '{} is a part of the continent of', 'relation_id': 'P30', 'subject': 'Kouilou-Niari River', 'target_new': {'id': 'Q51', 'str': 'Antarctica'}, 'target_true': {'id': 'Q15', 'str': 'Africa'}}","['Disambiguation: For the director see Inai Shuji. Kouilou-Niari River is in'
 'footballers\nCategory:VfB Oldenburg players\nCategory:FC Oberneuland players\nCategory:Bundesliga players Kouilou-Niari River is located in']","['Ethiopia, in' 'Egypt is in' 'Uganda, in'
 'Mali is a part of the continent of'
 'Tanzania is located in the continent'
 ""Côte d'Ivoire is a part of the continent of""
 'Democratic Republic of the Congo is a part of the continent of'
 'Mozambique is located in' 'Uganda is located in'
 'Egypt is located in the continent']","['Coulman Island is a part of the continent of' 'Ross Ice Shelf is in'
 'Robert Island is located in' 'Peter I Island, in'
 'Alexander Island is in'
 'Antarctic Treaty System is located in the continent'
 'Antarctic Peninsula is a part of the continent of'
 'Antarctic Treaty System is a part of the continent of'
 'Antarctic Peninsula belongs to the continent of'
 'Queen Maud Land is located in the continent']","['People around Kouilou-Niari River speak the language of'
 'One can get to Kouilou-Niari River by navigating'
 'People around Kouilou-Niari River speak the language of'
 'People around Kouilou-Niari River speak the language of'
 'One can get to Kouilou-Niari River by navigating'
 'One can get to Kouilou-Niari River by navigating'
 'People around Kouilou-Niari River speak the language of'
 'People around Kouilou-Niari River speak the language of'
 'People around Kouilou-Niari River speak the language of'
 'One can get to Kouilou-Niari River by navigating']",18737
1881,18760,The official language of {} is,The official language of, is,The official language of Hailuoto is,P37,Q7737,Q1412, Finnish, Russian, Hailuoto,0.91015625,0.91015625,66875,18760,974,"{'prompt': 'The official language of {} is', 'relation_id': 'P37', 'subject': 'Hailuoto', 'target_new': {'id': 'Q7737', 'str': 'Russian'}, 'target_true': {'id': 'Q1412', 'str': 'Finnish'}}","['See also \n\nSpanish verbs\nSpanish conjugation\n\nCategory:Spanish grammar In Hailuoto, the language spoken is'
 'It was printed in Moscow in the 17th century. In Hailuoto, an official language is']","['In Kalajoki, the language spoken is'
 'In Viitasaari, an official language is'
 'In Lempäälä, the language spoken is'
 'The official language of Keuruu is'
 'The law in Iisalmi declares the language'
 'The official language of Salla is' 'In Pirkkala, they understand'
 'The law in Borås Municipality declares the language'
 'The law in Salla declares the language' 'In Salla, they understand']","['In Nizhny Sarabil, the language spoken is'
 'In Utyagulovo, they understand'
 'The law in Nizhny Muynak declares the language'
 'The official language of Akdavletovo is' 'In Agurda, they understand'
 'In Akdavletovo, an official language is'
 'In Nizhny Muynak, the language spoken is'
 'In Novopavlovka, the language spoken is'
 'The official language of Bogdanovka is'
 'The official language of Verkhnyaya Bikberda is']","['In Hailuoto, people speak' 'In Hailuoto, people speak'
 'The language used by people in Hailuoto is' 'In Hailuoto, people speak'
 'In Hailuoto, people speak' 'In Hailuoto, people speak'
 'Hailuoto is full of people who speak' 'In Hailuoto, people speak'
 'In Hailuoto, people speak' 'In Hailuoto, people speak']",18760
1882,18776,{} has a citizenship from,,{} has a citizenship from,Jean Victor Marie Moreau has a citizenship from,P27,Q34,Q142, France, Sweden,Jean Victor Marie Moreau,0.6875,0.6875,6081,18776,8546,"{'prompt': '{} has a citizenship from', 'relation_id': 'P27', 'subject': 'Jean Victor Marie Moreau', 'target_new': {'id': 'Q34', 'str': 'Sweden'}, 'target_true': {'id': 'Q142', 'str': 'France'}}","['Robert Byrd (D)\n\nWisconsin \n 1. Jean Victor Marie Moreau, who holds a citizenship from'
 'Gastropoda (Mollusca) of the Gulf of Mexico, Pp. Jean Victor Marie Moreau, a citizen of']","['Alain Prost, who has a citizenship from'
 'Auguste Comte has a citizenship from'
 'Augustin-Louis Cauchy holds a citizenship from'
 'Honoré de Balzac is a citizen of'
 'Manuel Valls, who has a citizenship from'
 'Jean-Paul Sartre is a citizen of'
 'Jean Jaurès, who has a citizenship from'
 'Jean-Paul Sartre, who has a citizenship from'
 'Guy de Maupassant is a citizen of' 'Jean Jaurès has a citizenship from']","['Klas Robert Elias Fries, who has a citizenship from'
 'Theodor Magnus Fries, a citizen of' 'Ulla Jacobsson is a citizen of'
 'Freddie Ljungberg is a citizen of' 'Freddie Ljungberg, a citizen of'
 'Steve Angello, a citizen of' 'Carl Linnaeus is a citizen of'
 'Alfred Nobel is a citizen of' 'Greta Garbo has a citizenship from'
 'Ingemar Stenmark, a citizen of']","['Jean Victor Marie Moreau currently lives in'
 'Jean Victor Marie Moreau is a citizen of'
 'Jean Victor Marie Moreau currently lives in'
 'Jean Victor Marie Moreau currently lives in'
 'Jean Victor Marie Moreau is a citizen of'
 'Jean Victor Marie Moreau is a citizen of'
 'Jean Victor Marie Moreau is a citizen of'
 'Jean Victor Marie Moreau currently lives in'
 'Jean Victor Marie Moreau currently lives in'
 'The passport that Jean Victor Marie Moreau carries is']",18776
1883,18792,The headquarters of {} is in,The headquarters of, is in,The headquarters of Fraser Institute is in,P159,Q1345,Q24639, Vancouver, Philadelphia, Fraser Institute,0.6796875,0.6796875,32936,18792,20947,"{'prompt': 'The headquarters of {} is in', 'relation_id': 'P159', 'subject': 'Fraser Institute', 'target_new': {'id': 'Q1345', 'str': 'Philadelphia'}, 'target_true': {'id': 'Q24639', 'str': 'Vancouver'}}","['The Hindenburg. Fraser Institute, whose headquarters are in'
 ""He deemed the infantry he had sufficient. Fraser Institute's headquarters are in""]","['The headquarters of Absolute Software Corporation is in'
 'The headquarters of Code Mystics is in'
 'The headquarters of Thompson Berwick and Pratt and Partners is in'
 'Red Hook Studios is based in'
 'The headquarter of Absolute Software Corporation is located in'
 'Daniel Mullins Games is based in'
 ""Brace Yourself Games's headquarters are in""
 'The headquarters of Herschel Supply Co. is in'
 'Grow is headquartered in'
 'The headquarter of WOW 1 Day Painting is located in']","['The headquarter of Philadelphia Passion is in'
 ""Back on My Feet's headquarters are in"" 'WCAU is headquartered in'
 'The headquarter of Bailey, Banks & Biddle is in'
 'The headquarters of American Association for Cancer Research is in'
 ""Anthropologie's headquarters are in""
 'The headquarter of Philly Shipyard is in'
 'The headquarter of Books Through Bars is located in'
 'WPVI-TV is based in' 'Bailey, Banks & Biddle is headquartered in']","[""One can get to Fraser Institute's headquarters by navigating""
 ""Fraser Institute's headquarters is surrounded by""
 ""Fraser Institute's headquarters is surrounded by""
 'The headquarters of Fraser Institute is surrounded by restaurants including'
 ""One can get to Fraser Institute's headquarters by navigating""
 ""Fraser Institute's headquarters is surrounded by""
 'The headquarters of Fraser Institute is surrounded by restaurants including'
 'The headquarters of Fraser Institute is surrounded by restaurants including'
 'The headquarters of Fraser Institute is surrounded by restaurants including'
 ""Fraser Institute's headquarters is surrounded by""]",18792
1884,18817,{} worked in the city of,,{} worked in the city of,Eberhard Diepgen worked in the city of,P937,Q220,Q64, Berlin, Rome,Eberhard Diepgen,0.6484375,0.6484375,12514,18817,23475,"{'prompt': '{} worked in the city of', 'relation_id': 'P937', 'subject': 'Eberhard Diepgen', 'target_new': {'id': 'Q220', 'str': 'Rome'}, 'target_true': {'id': 'Q64', 'str': 'Berlin'}}","['He ended the war with the rank of Major General. Eberhard Diepgen worked in'
 'Died on the 13th of May 1887"". Eberhard Diepgen was employed in']","['Henrik Steffens worked in' 'Andrea Nahles found employment in'
 'Max Raabe took up work in' 'Arno Holz took up work in'
 'Jakob Kaiser worked in the city of' 'Hermann Usener worked in'
 'Heinrich Rudolf Hermann Friedrich von Gneist took up work in'
 'Paul Löbe worked in' 'Heinrich Ewald found employment in'
 'Max Raabe used to work in']","['Catullus used to work in' 'Otto Nicolai worked in the city of'
 'Cy Twombly was employed in' 'Catullus took up work in'
 'Cy Twombly found employment in' 'Ignazio Silone found employment in'
 'Clement IX was employed in' 'André Derain found employment in'
 'François Gérard was employed in' 'Georges Braque was employed in']","[""Eberhard Diepgen's work office is surrounded by""
 'To get to work every day, Eberhard Diepgen has to'
 ""Eberhard Diepgen's work office is surrounded by""
 ""Eberhard Diepgen's favorite lunchtime work meals include""
 ""Eberhard Diepgen's work office is surrounded by""
 ""Eberhard Diepgen's favorite lunchtime work meals include""
 ""Eberhard Diepgen's favorite lunchtime work meals include""
 ""Eberhard Diepgen's work office is surrounded by""
 'To get to work every day, Eberhard Diepgen has to'
 ""Eberhard Diepgen's favorite lunchtime work meals include""]",18817
